Date,Timepoint,PLUG.ID,Geno,Photo.Number,Tank,Temperature,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,Notes
5/28/19,Time4,2019,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1303,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1475,MC_291,35,5,High,143.33,88.776,120.691,149.503,129.886,104.126,
5/28/19,Time4,1239,MC_291,35,5,High,143.33,88.776,120.691,140.513,120.88,99.889,
5/28/19,Time4,2534,MC_291,35,5,High,143.33,88.776,120.691,145.58,124.405,103.108,
5/28/19,Time4,2756,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1256,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1565,MC_248,37,5,High,146.978,86.888,121.673,138.04,116.739,92.645,
5/28/19,Time4,1294,MC_248,37,5,High,146.978,86.888,121.673,150.889,130.173,105.254,
5/28/19,Time4,1738,MC_248,37,5,High,146.978,86.888,121.673,121.812,97.576,78.384,
5/28/19,Time4,1710,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1418,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1262,MC_289,39,5,High,143.144,86.4,120.175,143.649,120.643,94.293,
5/28/19,Time4,2058,MC_289,39,5,High,143.144,86.4,120.175,159.579,139.366,114.441,
5/28/19,Time4,1713,MC_289,39,5,High,143.144,86.4,120.175,134.441,115.424,101.003,
5/28/19,Time4,2878,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1753,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1052,MC_206,41,6,Ambient,153.765,96.851,128.529,117.284,92.077,67.709,
5/28/19,Time4,2996,MC_206,41,6,Ambient,153.765,96.851,128.529,129.853,107.431,86.441,
5/28/19,Time4,1625,MC_206,41,6,Ambient,153.765,96.851,128.529,137.737,116.548,97.78,
5/28/19,Time4,2210,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1210,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1558,MC_291,43,6,Ambient,140.647,83.926,114.479,120.922,103.054,83.359,
5/28/19,Time4,1427,MC_291,43,6,Ambient,140.647,83.926,114.479,148.495,129.919,105.622,
5/28/19,Time4,1076,MC_291,43,6,Ambient,140.647,83.926,114.479,116.034,96.027,79.062,
5/28/19,Time4,1604,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1633,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1161,MC_248,45,6,Ambient,146.604,86.148,118.971,126.717,101.254,74.764,
5/28/19,Time4,2413,MC_248,45,6,Ambient,146.604,86.148,118.971,152.333,131.042,106.007,
5/28/19,Time4,1331,MC_248,45,6,Ambient,146.604,86.148,118.971,126.723,101.799,79.846,
5/28/19,Time4,1462,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2565,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2874,MC_289,47,6,Ambient,143.357,84.721,118.842,137.306,112.978,86.745,
5/28/19,Time4,2741,MC_289,47,6,Ambient,143.357,84.721,118.842,147.606,126.357,103.809,
5/28/19,Time4,1284,MC_289,47,6,Ambient,143.357,84.721,118.842,133.812,114.305,95.449,
5/28/19,Time4,1603,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2392,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2734,MC_206,1,1,Ambient,150.796,77.137,119.636,119.829,92.728,70.067,
6/1/19,Time5,1050,MC_206,1,1,Ambient,150.796,77.137,119.636,143.779,114.305,82.667,
6/1/19,Time5,1048,MC_206,1,1,Ambient,150.796,77.137,119.636,128.166,100.667,77.104,
6/1/19,Time5,1477,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1570,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1574,MC_291,3,1,Ambient,148.908,75.602,113.433,131.332,103.524,81.19,
6/1/19,Time5,1093,MC_291,3,1,Ambient,148.908,75.602,113.433,149.923,121.746,96.212,
6/1/19,Time5,1639,MC_291,3,1,Ambient,148.908,75.602,113.433,133.674,106.379,85.199,
6/1/19,Time5,1124,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1539,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1740,MC_248,5,1,Ambient,145.631,75.201,114.625,133.687,103.22,76.246,
6/1/19,Time5,1271,MC_248,5,1,Ambient,145.631,75.201,114.625,158.638,131.317,100.381,
6/1/19,Time5,1544,MC_248,5,1,Ambient,145.631,75.201,114.625,131.651,102.95,77.715,
6/1/19,Time5,2555,MC_248,5,1,Ambient,145.631,75.201,114.625,120.624,96.141,79.78,
6/1/19,Time5,2519,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2363,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1721,MC_289,7,1,Ambient,143.072,75.523,111.681,134.033,109.646,83.285,
6/1/19,Time5,2530,MC_289,7,1,Ambient,143.072,75.523,111.681,146.189,121.023,93.097,
6/1/19,Time5,2754,MC_289,7,1,Ambient,143.072,75.523,111.681,115.001,88.856,70.395,
6/1/19,Time5,1535,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1629,MC_206,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1773,MC_206,9,2,High,152.105,84.953,127.638,103.165,77.22,59.05,
6/1/19,Time5,1726,MC_206,9,2,High,152.105,84.953,127.638,133.174,107.819,85.494,
6/1/19,Time5,1688,MC_206,9,2,High,152.105,84.953,127.638,130.866,106.694,89.579,
6/1/19,Time5,1078,MC_206,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1591,MC_291,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2396,MC_291,11,2,High,145.372,77.669,119.906,126.551,102.924,83.758,
6/1/19,Time5,1725,MC_291,11,2,High,145.372,77.669,119.906,121.066,98.628,80.09,
6/1/19,Time5,2411,MC_291,11,2,High,145.372,77.669,119.906,135.348,110.953,89.02,
6/1/19,Time5,1178,MC_291,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2747,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1095,MC_248,13,2,High,141.8241,76.643,115.238,152.429,126.198,93.615,
6/1/19,Time5,1468,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,Dead
6/1/19,Time5,2740,MC_248,13,2,High,141.8241,76.643,115.238,155.296,135.055,113.42,
6/1/19,Time5,1142,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1717,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,Dead
6/1/19,Time5,2875,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1624,MC_289,15,2,High,146.053,78.209,120.615,143.068,118.121,91.582,
6/1/19,Time5,2183,MC_289,15,2,High,146.053,78.209,120.615,147.134,121.347,96.156,
6/1/19,Time5,2023,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1323,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1063,MC_206,17,3,High,147.759,79.101,120.744,125.58,105.182,87.641,
6/1/19,Time5,1327,MC_206,17,3,High,147.759,79.101,120.744,141.627,120.379,99.945,
6/1/19,Time5,1338,MC_206,17,3,High,147.759,79.101,120.744,120.089,98.682,83.029,
6/1/19,Time5,2985,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1328,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2306,MC_291,19,3,High,149.582,83.951,121.922,135.909,113.691,88.125,
6/1/19,Time5,1447,MC_291,19,3,High,149.582,83.951,121.922,154.51,131.14,102.119,
6/1/19,Time5,1321,MC_291,19,3,High,149.582,83.951,121.922,131.347,107.346,84.409,
6/1/19,Time5,1587,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1645,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2005,MC_248,21,3,High,150.599,87.423,127.303,107.953,82.043,62.83,
6/1/19,Time5,1730,MC_248,21,3,High,150.599,87.423,127.303,126.168,106.053,87.334,
6/1/19,Time5,1277,MC_248,21,3,High,150.599,87.423,127.303,151.264,134.096,116.9,
6/1/19,Time5,1442,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1286,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1341,MC_289,23,3,High,149.298,86.569,125.568,137.698,115.728,90.15,
6/1/19,Time5,2998,MC_289,23,3,High,149.298,86.569,125.568,148.933,125.097,99.795,
6/1/19,Time5,2204,MC_289,23,3,High,149.298,86.569,125.568,141.852,119.156,98.819,
6/1/19,Time5,2750,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1229,MC_206,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1236,MC_206,25,4,Ambient,153.327,82.988,122.216,115.071,88.153,70.309,
6/1/19,Time5,1736,MC_206,25,4,Ambient,153.327,82.988,122.216,141.858,112.746,85.537,
6/1/19,Time5,1121,MC_206,25,4,Ambient,153.327,82.988,122.216,136.382,107.23,81.73,
6/1/19,Time5,1258,MC_206,25,4,Ambient,153.327,82.988,122.216,104.938,82.19,69.65,
6/1/19,Time5,2871,MC_206,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1157,MC_291,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2212,MC_291,27,4,Ambient,147.165,77.288,115.102,122.604,98.267,79.705,
6/1/19,Time5,1302,MC_291,27,4,Ambient,147.165,77.288,115.102,117.868,90.744,70.85,
6/1/19,Time5,1775,MC_291,27,4,Ambient,147.165,77.288,115.102,102.985,81.073,65.174,
6/1/19,Time5,1084,MC_291,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1169,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2172,MC_248,29,4,Ambient,146.493,81.483,115.828,134.183,108.876,85.777,
6/1/19,Time5,1308,MC_248,29,4,Ambient,146.493,81.483,115.828,123.323,96.439,74.652,
6/1/19,Time5,1243,MC_248,29,4,Ambient,146.493,81.483,115.828,134.691,106.033,81.918,
6/1/19,Time5,1772,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2393,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1426,MC_289,31,4,Ambient,147.419,79.199,116.711,113.938,85.57,62.966,
6/1/19,Time5,1595,MC_289,31,4,Ambient,147.419,79.199,116.711,134.225,110.678,88.506,
6/1/19,Time5,2153,MC_289,31,4,Ambient,147.419,79.199,116.711,120.903,92.809,69.992,
6/1/19,Time5,1609,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1598,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2999,MC_206,33,5,High,144.531,83.878,121.78,119.634,97.138,78.135,
6/1/19,Time5,1307,MC_206,33,5,High,144.531,83.878,121.78,129.556,107.234,89.42,
6/1/19,Time5,2025,MC_206,33,5,High,144.531,83.878,121.78,132.656,109.842,90.592,
6/1/19,Time5,1744,MC_206,33,5,High,144.531,83.878,121.78,128.368,110.363,99.212,
6/1/19,Time5,2019,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1303,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1475,MC_291,35,5,High,144.827,85.421,123.247,162.566,143.72,120.311,
6/1/19,Time5,1239,MC_291,35,5,High,144.827,85.421,123.247,149.54,127.534,107.08,
6/1/19,Time5,2534,MC_291,35,5,High,144.827,85.421,123.247,153.912,131.163,108.906,
6/1/19,Time5,2756,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1256,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1565,MC_248,37,5,High,142.514,81.739,120.991,143.374,123.278,101.621,
6/1/19,Time5,1294,MC_248,37,5,High,142.514,81.739,120.991,157.6,137.613,116.119,
6/1/19,Time5,1738,MC_248,37,5,High,142.514,81.739,120.991,130.197,106.752,88.72,
6/1/19,Time5,1710,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1418,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1262,MC_289,39,5,High,143.676,82.407,122.571,153.337,130.925,104.174,
6/1/19,Time5,2058,MC_289,39,5,High,143.676,82.407,122.571,162.231,140.43,113.914,
6/1/19,Time5,1713,MC_289,39,5,High,143.676,82.407,122.571,135.602,114.797,97.936,
6/1/19,Time5,2878,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1753,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1052,MC_206,41,6,Ambient,158.649,90.345,128.629,115.361,86.926,62.823,
6/1/19,Time5,2996,MC_206,41,6,Ambient,158.649,90.345,128.629,128.757,102.855,81.838,
6/1/19,Time5,1625,MC_206,41,6,Ambient,158.649,90.345,128.629,136.927,111.098,89.15,
6/1/19,Time5,2210,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1210,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1558,MC_291,43,6,Ambient,148.868,76.228,110.967,120.48,97.166,77.132,
6/1/19,Time5,1427,MC_291,43,6,Ambient,148.868,76.228,110.967,148.382,126.359,102.062,
6/1/19,Time5,1076,MC_291,43,6,Ambient,148.868,76.228,110.967,111.332,87.768,68.778,
6/1/19,Time5,1604,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1633,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1161,MC_248,45,6,Ambient,152.708,79.729,115.904,138.622,109.066,82.126,
6/1/19,Time5,2413,MC_248,45,6,Ambient,152.708,79.729,115.904,157.359,130.497,105.385,
6/1/19,Time5,1331,MC_248,45,6,Ambient,152.708,79.729,115.904,129.918,97.788,73.024,
6/1/19,Time5,1462,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2565,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2874,MC_289,47,6,Ambient,148.007,82.074,118.581,137.553,110.601,83.945,
6/1/19,Time5,2741,MC_289,47,6,Ambient,148.007,82.074,118.581,149.656,123.958,99.318,
6/1/19,Time5,1284,MC_289,47,6,Ambient,148.007,82.074,118.581,135.227,112.995,92.667,
6/1/19,Time5,1603,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,2392,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2734,MC_206,1,1,Ambient,166.839,116.801,135.989,151.436,129.04,115.052,
6/5/19,Time6,1050,MC_206,1,1,Ambient,166.839,116.801,135.989,144.006,120.467,107.956,
6/5/19,Time6,1048,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1477,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1570,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1574,MC_291,3,1,Ambient,160.736,112.986,134.054,145.922,123.351,109.226,
6/5/19,Time6,1093,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1639,MC_291,3,1,Ambient,160.736,112.986,134.054,154.592,130.239,113.912,
6/5/19,Time6,1124,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1539,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1740,MC_248,5,1,Ambient,162.224,118.596,139.56,152.09,126.03,106.509,
6/5/19,Time6,1271,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1544,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2555,MC_248,5,1,Ambient,162.224,118.596,139.56,141.063,119.717,107.118,
6/5/19,Time6,2519,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,2363,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1721,MC_289,7,1,Ambient,162.174,122.368,140.522,152.293,128.46,110.629,
6/5/19,Time6,2530,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2754,MC_289,7,1,Ambient,162.174,122.368,140.522,140.823,117.85,106.386,
6/5/19,Time6,1535,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1629,MC_206,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1773,MC_206,9,2,High,164.864,109.537,137.101,126.043,98.356,82.587,
6/5/19,Time6,1726,MC_206,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1688,MC_206,9,2,High,164.864,109.537,137.101,145.791,120.607,106.382,
6/5/19,Time6,1078,MC_206,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1591,MC_291,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2396,MC_291,11,2,High,154.679,107.163,131.139,148.095,123.411,106.739,
6/5/19,Time6,1725,MC_291,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2411,MC_291,11,2,High,145.372,77.669,119.906,160.986,138.48,119.74,
6/5/19,Time6,1178,MC_291,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,2747,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1095,MC_248,13,2,High,158.86,108.55,132.3,167.348,141.31,118.088,
6/5/19,Time6,1468,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,Dead
6/5/19,Time6,2740,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1142,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1717,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,Dead
6/5/19,Time6,2875,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1624,MC_289,15,2,High,154.693,108.54,132.752,160.812,138.344,121.413,
6/5/19,Time6,2183,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2023,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1323,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1063,MC_206,17,3,High,156.252,102.887,130.201,155.737,133.163,116.205,
6/5/19,Time6,1327,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1338,MC_206,17,3,High,156.252,102.887,130.201,147.744,123.274,106.252,
6/5/19,Time6,2985,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1328,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2306,MC_291,19,3,High,154.802,108.25,132.263,169.466,149.505,132.124,
6/5/19,Time6,1447,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1321,MC_291,19,3,High,154.802,108.25,132.263,157.525,133.917,117.962,
6/5/19,Time6,1587,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1645,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2005,MC_248,21,3,High,162.358,110.326,138.433,155.33,126.048,103.514,
6/5/19,Time6,1730,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1277,MC_248,21,3,High,162.358,110.326,138.433,180.477,163.282,149.341,
6/5/19,Time6,1442,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1286,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1341,MC_289,23,3,High,155.342,107.099,132.725,162.437,139.987,120.732,
6/5/19,Time6,2998,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2204,MC_289,23,3,High,155.342,107.099,132.725,177.342,159.969,143.029,
6/5/19,Time6,2750,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1229,MC_206,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1236,MC_206,25,4,Ambient,171.07,125.373,143.733,137.099,117.692,107.657,
6/5/19,Time6,1736,MC_206,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1121,MC_206,25,4,Ambient,171.07,125.373,143.733,155.575,132.463,117.5,
6/5/19,Time6,1258,MC_206,25,4,Ambient,171.07,125.373,143.733,135.006,118.819,114.602,
6/5/19,Time6,2871,MC_206,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1157,MC_291,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2212,MC_291,27,4,Ambient,166.187,118.051,140.64,148.462,126.9,112.645,
6/5/19,Time6,1302,MC_291,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1775,MC_291,27,4,Ambient,166.187,118.051,140.64,143.476,122.661,110.414,
6/5/19,Time6,1084,MC_291,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1169,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2172,MC_248,29,4,Ambient,156.414,107.888,132.403,146.883,121.57,103.298,
6/5/19,Time6,1308,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1243,MC_248,29,4,Ambient,156.414,107.888,132.403,151.673,125.741,107.841,
6/5/19,Time6,1772,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,2393,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1426,MC_289,31,4,Ambient,164.677,111.671,140.752,134.249,110.159,93.092,
6/5/19,Time6,1595,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2153,MC_289,31,4,Ambient,164.677,111.671,140.752,145.534,117.058,101.581,
6/5/19,Time6,1609,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1598,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2999,MC_206,33,5,High,159.047,113.165,137.811,133.989,111.169,95.364,
6/5/19,Time6,1307,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2025,MC_206,33,5,High,159.047,113.165,137.811,161.234,139.162,120.799,
6/5/19,Time6,1744,MC_206,33,5,High,159.047,113.165,137.811,142.013,122.231,110.606,
6/5/19,Time6,2019,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1303,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1475,MC_291,35,5,High,154.164,102.253,134.128,177.661,161.087,143.193,
6/5/19,Time6,1239,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,2534,MC_291,35,5,High,154.164,102.253,134.128,171.892,147.746,125.266,
6/5/19,Time6,2756,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1256,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1565,MC_248,37,5,High,159.356,119.47,139.665,166.809,150.731,136.393,
6/5/19,Time6,1294,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1738,MC_248,37,5,High,159.356,119.47,139.665,156.396,135.5889,119.368,
6/5/19,Time6,1710,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1418,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1262,MC_289,39,5,High,158.458,112.465,137.52,175.976,157.525,138.381,
6/5/19,Time6,2058,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1713,MC_289,39,5,High,158.458,112.465,137.52,158.593,138.1,123.286,
6/5/19,Time6,2878,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1753,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
